data division: 0/10, epoch: 1/100, train_loss: 1.0068, train_acc: 0.7270, test_loss: 0.9049, test_acc: 0.6881 
data division: 1/10, epoch: 61/100, train_loss: 0.0672, train_acc: 0.9776, test_loss: 0.0273, test_acc: 1.0000 
data division: 1/10, epoch: 62/100, train_loss: 0.0582, train_acc: 0.9794, test_loss: 0.0271, test_acc: 1.0000 
data division: 1/10, epoch: 63/100, train_loss: 0.0616, train_acc: 0.9852, test_loss: 0.0273, test_acc: 1.0000 
data division: 1/10, epoch: 64/100, train_loss: 0.0649, train_acc: 0.9812, test_loss: 0.0268, test_acc: 1.0000 
data division: 1/10, epoch: 65/100, train_loss: 0.0638, train_acc: 0.9758, test_loss: 0.0270, test_acc: 1.0000 
data division: 1/10, epoch: 66/100, train_loss: 0.0608, train_acc: 0.9815, test_loss: 0.0270, test_acc: 1.0000 
data division: 1/10, epoch: 67/100, train_loss: 0.0697, train_acc: 0.9761, test_loss: 0.0275, test_acc: 1.0000 
data division: 1/10, epoch: 68/100, train_loss: 0.0641, train_acc: 0.9794, test_loss: 0.0273, test_acc: 1.0000 
data division: 1/10, epoch: 69/100, train_loss: 0.0660, train_acc: 0.9761, test_loss: 0.0270, test_acc: 1.0000 
data division: 1/10, epoch: 70/100, train_loss: 0.0680, train_acc: 0.9740, test_loss: 0.0275, test_acc: 1.0000 
data division: 1/10, epoch: 71/100, train_loss: 0.0685, train_acc: 0.9740, test_loss: 0.0268, test_acc: 1.0000 
data division: 1/10, epoch: 72/100, train_loss: 0.0632, train_acc: 0.9758, test_loss: 0.0275, test_acc: 1.0000 
data division: 1/10, epoch: 73/100, train_loss: 0.0697, train_acc: 0.9779, test_loss: 0.0272, test_acc: 1.0000 
data division: 1/10, epoch: 74/100, train_loss: 0.0651, train_acc: 0.9761, test_loss: 0.0267, test_acc: 1.0000 
data division: 1/10, epoch: 75/100, train_loss: 0.0657, train_acc: 0.9740, test_loss: 0.0268, test_acc: 1.0000 
data division: 1/10, epoch: 76/100, train_loss: 0.0679, train_acc: 0.9740, test_loss: 0.0272, test_acc: 1.0000 
data division: 1/10, epoch: 77/100, train_loss: 0.0658, train_acc: 0.9740, test_loss: 0.0275, test_acc: 1.0000 
data division: 1/10, epoch: 78/100, train_loss: 0.0634, train_acc: 0.9761, test_loss: 0.0270, test_acc: 1.0000 
data division: 1/10, epoch: 79/100, train_loss: 0.0672, train_acc: 0.9776, test_loss: 0.0271, test_acc: 1.0000 
data division: 1/10, epoch: 80/100, train_loss: 0.0668, train_acc: 0.9721, test_loss: 0.0273, test_acc: 1.0000 
data division: 1/10, epoch: 81/100, train_loss: 0.0673, train_acc: 0.9721, test_loss: 0.0267, test_acc: 1.0000 
data division: 1/10, epoch: 82/100, train_loss: 0.0689, train_acc: 0.9740, test_loss: 0.0268, test_acc: 1.0000 
data division: 1/10, epoch: 83/100, train_loss: 0.0608, train_acc: 0.9776, test_loss: 0.0273, test_acc: 1.0000 
data division: 1/10, epoch: 84/100, train_loss: 0.0670, train_acc: 0.9758, test_loss: 0.0273, test_acc: 1.0000 
data division: 1/10, epoch: 85/100, train_loss: 0.0690, train_acc: 0.9776, test_loss: 0.0266, test_acc: 1.0000 
data division: 1/10, epoch: 86/100, train_loss: 0.0662, train_acc: 0.9740, test_loss: 0.0271, test_acc: 1.0000 
data division: 1/10, epoch: 87/100, train_loss: 0.0647, train_acc: 0.9758, test_loss: 0.0273, test_acc: 1.0000 
data division: 1/10, epoch: 88/100, train_loss: 0.0660, train_acc: 0.9740, test_loss: 0.0270, test_acc: 1.0000 
data division: 1/10, epoch: 89/100, train_loss: 0.0605, train_acc: 0.9776, test_loss: 0.0271, test_acc: 1.0000 
data division: 1/10, epoch: 90/100, train_loss: 0.0652, train_acc: 0.9740, test_loss: 0.0264, test_acc: 1.0000 
data division: 1/10, epoch: 91/100, train_loss: 0.0626, train_acc: 0.9779, test_loss: 0.0267, test_acc: 1.0000 
data division: 1/10, epoch: 92/100, train_loss: 0.0620, train_acc: 0.9758, test_loss: 0.0278, test_acc: 1.0000 
data division: 1/10, epoch: 93/100, train_loss: 0.0618, train_acc: 0.9721, test_loss: 0.0273, test_acc: 1.0000 
data division: 1/10, epoch: 94/100, train_loss: 0.0633, train_acc: 0.9761, test_loss: 0.0278, test_acc: 1.0000 
data division: 1/10, epoch: 95/100, train_loss: 0.0618, train_acc: 0.9794, test_loss: 0.0269, test_acc: 1.0000 
data division: 1/10, epoch: 96/100, train_loss: 0.0670, train_acc: 0.9761, test_loss: 0.0274, test_acc: 1.0000 
data division: 1/10, epoch: 97/100, train_loss: 0.0673, train_acc: 0.9703, test_loss: 0.0267, test_acc: 1.0000 
data division: 1/10, epoch: 98/100, train_loss: 0.0661, train_acc: 0.9724, test_loss: 0.0265, test_acc: 1.0000 
data division: 1/10, epoch: 99/100, train_loss: 0.0654, train_acc: 0.9761, test_loss: 0.0274, test_acc: 1.0000 
data division: 1/10, epoch: 100/100, train_loss: 0.0625, train_acc: 0.9721, test_loss: 0.0275, test_acc: 1.0000 
data division: 2/10, epoch: 1/100, train_loss: 0.0776, train_acc: 0.9745, test_loss: 0.0217, test_acc: 1.0000 
data division: 2/10, epoch: 2/100, train_loss: 0.0810, train_acc: 0.9764, test_loss: 0.0219, test_acc: 1.0000 
data division: 2/10, epoch: 3/100, train_loss: 0.0850, train_acc: 0.9764, test_loss: 0.0216, test_acc: 1.0000 
data division: 2/10, epoch: 4/100, train_loss: 0.0805, train_acc: 0.9745, test_loss: 0.0221, test_acc: 1.0000 
data division: 2/10, epoch: 5/100, train_loss: 0.0853, train_acc: 0.9706, test_loss: 0.0215, test_acc: 1.0000 
data division: 2/10, epoch: 6/100, train_loss: 0.0900, train_acc: 0.9745, test_loss: 0.0221, test_acc: 1.0000 
data division: 2/10, epoch: 7/100, train_loss: 0.0765, train_acc: 0.9745, test_loss: 0.0216, test_acc: 1.0000 
data division: 2/10, epoch: 8/100, train_loss: 0.0822, train_acc: 0.9727, test_loss: 0.0221, test_acc: 1.0000 
data division: 2/10, epoch: 9/100, train_loss: 0.0829, train_acc: 0.9709, test_loss: 0.0222, test_acc: 1.0000 
data division: 2/10, epoch: 10/100, train_loss: 0.0753, train_acc: 0.9764, test_loss: 0.0218, test_acc: 1.0000 
data division: 2/10, epoch: 11/100, train_loss: 0.0739, train_acc: 0.9706, test_loss: 0.0223, test_acc: 1.0000 
data division: 2/10, epoch: 12/100, train_loss: 0.0803, train_acc: 0.9727, test_loss: 0.0222, test_acc: 1.0000 
data division: 2/10, epoch: 13/100, train_loss: 0.0839, train_acc: 0.9745, test_loss: 0.0225, test_acc: 1.0000 
data division: 2/10, epoch: 14/100, train_loss: 0.0821, train_acc: 0.9709, test_loss: 0.0220, test_acc: 1.0000 
data division: 2/10, epoch: 15/100, train_loss: 0.0845, train_acc: 0.9764, test_loss: 0.0219, test_acc: 1.0000 
data division: 2/10, epoch: 16/100, train_loss: 0.0828, train_acc: 0.9742, test_loss: 0.0220, test_acc: 1.0000 
data division: 2/10, epoch: 17/100, train_loss: 0.0758, train_acc: 0.9800, test_loss: 0.0224, test_acc: 1.0000 
data division: 2/10, epoch: 18/100, train_loss: 0.0782, train_acc: 0.9800, test_loss: 0.0224, test_acc: 1.0000 
data division: 2/10, epoch: 19/100, train_loss: 0.0854, train_acc: 0.9709, test_loss: 0.0225, test_acc: 1.0000 
data division: 2/10, epoch: 20/100, train_loss: 0.0855, train_acc: 0.9724, test_loss: 0.0218, test_acc: 1.0000 
data division: 2/10, epoch: 21/100, train_loss: 0.0789, train_acc: 0.9709, test_loss: 0.0215, test_acc: 1.0000 
data division: 2/10, epoch: 22/100, train_loss: 0.0811, train_acc: 0.9761, test_loss: 0.0221, test_acc: 1.0000 
data division: 2/10, epoch: 23/100, train_loss: 0.0809, train_acc: 0.9745, test_loss: 0.0217, test_acc: 1.0000 
data division: 2/10, epoch: 24/100, train_loss: 0.0759, train_acc: 0.9745, test_loss: 0.0220, test_acc: 1.0000 
